NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2022-02-10;2022-02-16;No;890.01;0.69851;1274.1552;477.2171;37136;2285.4659;69825;108025;13.7334;1315;164;166;3706;33430;3984;10941;49367;59310;5028;43498
CATALUNYA;GLOBAL;2022-02-09;2022-02-15;No;938.307;0.674921;1390.2469;505.3340;39324;2386.3425;72484;113216;14.0238;1362;163;170;4013;35311;4325;11587;51272;62192;5048;41825
CATALUNYA;GLOBAL;2022-02-09;2022-02-15;--;;;0.0000;0.0000;1013;0.0000;8382;4115;6.2923;53;10;0;507;506;508;226;7847;3818;161;125
CATALUNYA;GLOBAL;2022-02-09;2022-02-15;Si;;;3902.6127;1508.8168;1144;29370.4910;14951;7318;9.6106;201;9;79;695;449;737;428;8277;3845;10;60
CATALUNYA;GLOBAL;2022-02-08;2022-02-14;--;;;0.0000;0.0000;1037;0.0000;8290;3984;6.8092;55;12;0;562;475;564;213;7723;3688;167;129
CATALUNYA;GLOBAL;2022-02-08;2022-02-14;Si;;;4194.0887;1653.8953;1254;30999.3273;15953;7551;9.7953;218;10;82;765;489;808;465;9008;3988;11;58
CATALUNYA;GLOBAL;2022-02-08;2022-02-14;No;1004.13;0.661042;1519.0092;536.9720;41786;2483.3640;75063;118187;14.4485;1404;170;177;4304;37482;4652;12392;53091;64873;5068;38812
CATALUNYA;GLOBAL;2022-02-07;2022-02-13;No;1109.54;0.655371;1692.9924;591.1113;45999;2652.2584;78615;127778;15.0888;1444;173;173;4724;41275;5086;13925;55612;70382;5164;36756
CATALUNYA;GLOBAL;2022-02-07;2022-02-13;--;;;0.0000;0.0000;1105;0.0000;8294;3825;7.4222;61;12;0;612;493;611;224;7722;3528;183;124
CATALUNYA;GLOBAL;2022-02-07;2022-02-13;Si;;;4787.5918;1835.9029;1392;32758.7343;17303;7535;10.1173;226;10;79;873;519;920;495;9900;4086;15;60
CATALUNYA;GLOBAL;2022-02-06;2022-02-12;--;;;0.0000;0.0000;1136;0.0000;8158;3782;7.7917;65;9;0;625;511;625;237;7583;3480;188;124
CATALUNYA;GLOBAL;2022-02-06;2022-02-12;Si;;;4897.0601;1897.8910;1439;33374.6587;17375;7930;10.1847;223;9;76;875;564;921;535;9960;4336;15;59
CATALUNYA;GLOBAL;2022-02-06;2022-02-12;No;1183.96;0.652493;1814.5198;631.2049;49119;2721.0087;79527;132216;15.4339;1490;173;177;4895;44224;5261;14527;56270;71941;5000;32006
CATALUNYA;GLOBAL;2022-02-05;2022-02-11;--;;;0.0000;0.0000;1142;0.0000;7831;3789;8.0950;66;10;0;626;516;626;243;7246;3489;187;122
CATALUNYA;GLOBAL;2022-02-05;2022-02-11;Si;;;5031.5875;1958.5602;1485;34026.1932;17761;8038;10.4002;237;8;81;904;581;958;552;10165;4354;15;55
CATALUNYA;GLOBAL;2022-02-05;2022-02-11;No;1253.61;0.647464;1936.1886;669.8464;52126;2811.4122;80380;138398;15.6883;1522;179;189;5037;47089;5446;15229;56821;74965;4935;24722
CATALUNYA;GLOBAL;2022-02-04;2022-02-10;No;1360.91;0.643005;2116.4815;730.6294;56856;3030.8863;83427;152430;15.9806;1562;194;189;5519;51337;5978;16870;59084;83889;5120;22623
CATALUNYA;GLOBAL;2022-02-04;2022-02-10;--;;;0.0000;0.0000;1210;0.0000;7542;3826;8.6275;70;12;1;645;565;647;255;6967;3488;183;122
CATALUNYA;GLOBAL;2022-02-04;2022-02-10;Si;;;5350.7603;2127.3789;1613;35658.9862;18445;8592;10.6678;250;11;74;960;653;1014;609;10528;4686;27;54
CATALUNYA;GLOBAL;2022-02-03;2022-02-09;--;;;0.0000;0.0000;1299;0.0000;7239;3997;9.3326;76;15;3;677;622;677;285;6680;3628;162;131
CATALUNYA;GLOBAL;2022-02-03;2022-02-09;Si;;;5585.5237;2207.8316;1674;37448.7279;19413;8981;10.4688;257;10;68;991;683;1033;642;11097;4903;27;46
CATALUNYA;GLOBAL;2022-02-03;2022-02-09;No;1487.38;0.638824;2328.3095;796.9381;62016;3275.1620;85575;169291;16.1166;1630;204;196;5970;56046;6464;18568;60497;94821;5371;20279
CATALUNYA;GLOBAL;2022-02-02;2022-02-08;No;1645.81;0.637977;2579.7301;884.9128;68862;3567.3701;87782;189823;16.5189;1707;211;199;6430;62432;7000;21102;61848;108272;5592;19297
CATALUNYA;GLOBAL;2022-02-02;2022-02-08;--;;;0.0000;0.0000;1387;0.0000;7194;4059;10.0865;73;13;3;735;652;736;302;6625;3666;163;135
CATALUNYA;GLOBAL;2022-02-02;2022-02-08;Si;;;5982.5114;2393.7959;1815;38506.4823;19840;9356;10.9584;258;10;62;1072;743;1128;690;11419;5171;33;44
CATALUNYA;GLOBAL;2022-02-01;2022-02-07;Si;;;6247.6095;2540.1933;1926;39901.8741;20546;9708;11.3053;253;9;60;1136;790;1215;726;11820;5349;33;42
CATALUNYA;GLOBAL;2022-02-01;2022-02-07;No;1825.54;0.637148;2865.1788;982.0371;76420;3912.7665;90295;214188;16.6863;1774;229;212;7031;69389;7665;23720;63725;124363;5776;19145
CATALUNYA;GLOBAL;2022-02-01;2022-02-07;--;;;0.0000;0.0000;1493;0.0000;7258;4282;10.4177;74;12;4;736;757;736;364;6702;3857;168;127
CATALUNYA;GLOBAL;2022-01-31;2022-02-06;--;;;0.0000;0.0000;1619;0.0000;7200;4730;10.7999;73;11;4;745;874;747;425;6612;4240;159;131
CATALUNYA;GLOBAL;2022-01-31;2022-02-06;Si;;;6812.0969;2951.6888;2238;42130.8080;21243;10701;12.2733;244;8;74;1302;936;1367;859;12227;5910;31;43
CATALUNYA;GLOBAL;2022-01-31;2022-02-06;No;2048.8;0.637939;3211.5904;1101.8811;85746;4297.8325;92744;241704;17.1623;1817;233;231;7675;78071;8401;27263;65553;142251;6209;19867
CATALUNYA;GLOBAL;2022-01-30;2022-02-05;No;2199.56;0.638788;3443.3368;1183.3149;92083;4417.9977;93212;250587;17.5626;1869;246;232;7858;84225;8593;28449;65855;145059;6606;20699
CATALUNYA;GLOBAL;2022-01-30;2022-02-05;--;;;0.0000;0.0000;1670;0.0000;7185;4882;10.8980;72;11;4;759;911;759;434;6583;4364;153;133
CATALUNYA;GLOBAL;2022-01-30;2022-02-05;Si;;;6889.9117;2999.1690;2274;42407.7762;21413;10741;12.3513;252;9;72;1324;950;1379;874;12326;5915;31;47
CATALUNYA;GLOBAL;2022-01-29;2022-02-04;--;;;0.0000;0.0000;1788;0.0000;7418;5077;11.2306;79;11;4;810;978;812;462;6821;4523;152;129
CATALUNYA;GLOBAL;2022-01-29;2022-02-04;Si;;;7037.6280;3073.0272;2330;42903.6810;21668;10862;12.3051;264;8;73;1362;968;1409;880;12570;6032;32;47
CATALUNYA;GLOBAL;2022-01-29;2022-02-04;No;2353.77;0.642498;3663.4663;1266.3421;98544;4599.9483;94900;263058;17.8278;1945;246;228;8223;90321;8979;29916;67020;151150;7532;21571
CATALUNYA;GLOBAL;2022-01-28;2022-02-03;No;2579.72;0.649184;3973.7936;1385.8520;107844;5011.5378;100393;289594;17.9852;1990;251;240;8921;98923;9839;33232;70721;168759;9235;22925
CATALUNYA;GLOBAL;2022-01-28;2022-02-03;--;;;0.0000;0.0000;1922;0.0000;7834;5477;11.4347;86;11;3;867;1055;869;513;7203;4883;146;120
CATALUNYA;GLOBAL;2022-01-28;2022-02-03;Si;;;7333.0607;3223.3813;2444;45442.5554;23096;11359;12.2248;261;6;76;1406;1038;1473;926;13369;6255;22;46
CATALUNYA;GLOBAL;2022-01-27;2022-02-02;--;;;0.0000;0.0000;2110;0.0000;8154;5754;12.0989;89;10;1;959;1151;962;565;7507;5114;166;136
CATALUNYA;GLOBAL;2022-01-27;2022-02-02;Si;;;7666.7414;3377.6921;2561;47584.4423;24433;11646;12.1013;266;6;89;1483;1078;1559;949;14298;6427;26;50
CATALUNYA;GLOBAL;2022-01-27;2022-02-02;No;2849.74;0.66207;4304.2963;1531.3714;119168;5455.5877;106652;317890;18.3603;1992;248;243;9818;109350;10872;37261;75253;186905;10576;25680
CATALUNYA;GLOBAL;2022-01-26;2022-02-01;--;;;0.0000;0.0000;2327;0.0000;8297;5966;12.9263;96;10;1;996;1331;1001;663;7631;5242;164;140
CATALUNYA;GLOBAL;2022-01-26;2022-02-01;Si;;;7813.1388;3588.7155;2721;49023.3576;25523;11647;12.2469;253;6;89;1626;1095;1684;953;15090;6442;23;61
CATALUNYA;GLOBAL;2022-01-26;2022-02-01;No;3159.02;0.679691;4647.7266;1694.8172;131887;5882.4950;111139;346624;18.7466;2020;263;256;10641;121246;11691;41330;78523;204307;12060;27512
CATALUNYA;GLOBAL;2022-01-25;2022-01-31;No;3507.6;0.702461;4993.3029;1883.1416;146542;6380.4914;118290;378226;19.3402;2037;250;256;11617;134925;12835;46660;83630;223994;13996;30722
CATALUNYA;GLOBAL;2022-01-25;2022-01-31;--;;;0.0000;0.0000;2428;0.0000;8086;6056;13.6364;101;10;0;1038;1390;1039;692;7400;5294;158;152
CATALUNYA;GLOBAL;2022-01-25;2022-01-31;Si;;;7997.7842;3707.4161;2811;50966.0911;26888;11755;12.1656;247;9;95;1698;1113;1760;978;15900;6606;26;68
CATALUNYA;GLOBAL;2022-01-24;2022-01-30;--;;;0.0000;0.0000;2612;0.0000;8572;5895;14.5121;103;13;0;1137;1475;1135;742;7835;5099;155;168
CATALUNYA;GLOBAL;2022-01-24;2022-01-30;Si;;;8100.6581;3860.4080;2927;53559.0403;28712;11897;12.0253;256;9;79;1820;1107;1884;982;17117;6716;26;68
CATALUNYA;GLOBAL;2022-01-24;2022-01-30;No;3883.07;0.727376;5338.4680;2109.7093;164173;6954.0875;124032;417120;19.9594;2069;251;248;12688;151485;13809;53188;87603;248064;15243;32461
CATALUNYA;GLOBAL;2022-01-23;2022-01-29;No;4180.78;0.759399;5505.3835;2260.0218;175870;7181.6574;125161;433700;20.3478;2080;244;260;13054;162816;14188;55542;88538;254152;15669;33014
CATALUNYA;GLOBAL;2022-01-23;2022-01-29;--;;;0.0000;0.0000;2705;0.0000;8635;5767;15.0273;106;16;0;1157;1548;1157;771;7901;4929;148;171
CATALUNYA;GLOBAL;2022-01-23;2022-01-29;Si;;;8094.0636;3890.7426;2950;54167.0513;28914;12156;11.9497;251;9;83;1819;1131;1894;1002;17273;6962;27;68
CATALUNYA;GLOBAL;2022-01-22;2022-01-28;--;;;0.0000;0.0000;2860;0.0000;8945;5740;15.6706;107;18;0;1253;1607;1251;789;8167;4851;149;174
CATALUNYA;GLOBAL;2022-01-22;2022-01-28;Si;;;8104.6148;3964.6008;3006;54982.1289;29233;12455;12.0442;233;10;79;1826;1180;1912;1054;17421;7205;26;68
CATALUNYA;GLOBAL;2022-01-22;2022-01-28;No;4562.82;0.80701;5653.9870;2397.1241;186539;7455.8748;127815;452385;20.6954;2085;247;255;13601;172938;14871;58473;90487;263911;18010;34491
CATALUNYA;GLOBAL;2022-01-21;2022-01-27;--;;;0.0000;0.0000;3019;0.0000;9035;5704;16.4009;105;20;0;1297;1722;1295;844;8267;4775;162;212
CATALUNYA;GLOBAL;2022-01-21;2022-01-27;Si;;;8303.7680;4109.6793;3116;57539.4679;31297;12330;11.9322;231;10;79;1910;1206;1997;1100;18643;7312;29;96
CATALUNYA;GLOBAL;2022-01-21;2022-01-27;No;5131.94;0.887112;5784.9981;2587.9416;201388;7969.8829;133592;486607;21.0995;2133;256;236;14568;186820;15918;64558;94996;286415;19191;38104
CATALUNYA;GLOBAL;2022-01-20;2022-01-26;No;5707.56;0.97014;5883.2275;2772.9249;215783;8506.0326;141056;520865;21.3307;2146;262;238;15410;200373;16791;70645;100202;309704;20499;41312
CATALUNYA;GLOBAL;2022-01-20;2022-01-26;--;;;0.0000;0.0000;3136;0.0000;9233;5608;16.8280;110;21;1;1314;1822;1312;879;8399;4621;151;216
CATALUNYA;GLOBAL;2022-01-20;2022-01-26;Si;;;8384.2207;4289.0492;3252;58325.5298;31327;12896;11.9216;205;10;66;1927;1325;2000;1195;18963;7837;33;101
CATALUNYA;GLOBAL;2022-01-19;2022-01-25;--;;;0.0000;0.0000;3295;0.0000;9695;5616;17.1173;106;19;1;1418;1877;1413;898;8887;4614;168;225
CATALUNYA;GLOBAL;2022-01-19;2022-01-25;Si;;;8409.2797;4224.4233;3203;59495.3904;31521;13589;11.6554;204;9;65;1827;1376;1925;1249;19025;8207;37;107
CATALUNYA;GLOBAL;2022-01-19;2022-01-25;No;6253.11;1.05019;5954.2780;2952.9093;229789;9108.1825;153467;555312;21.5392;2159;250;227;16489;213300;18008;77478;108898;334415;22221;44885
CATALUNYA;GLOBAL;2022-01-18;2022-01-24;No;6660.56;1.11122;5993.9219;3110.1612;242026;9590.7583;161742;584590;21.7250;2192;256;233;17565;224461;19039;83189;114719;355836;24487;48793
CATALUNYA;GLOBAL;2022-01-18;2022-01-24;--;;;0.0000;0.0000;3560;0.0000;10244;5744;17.7745;106;20;1;1542;2018;1539;964;9396;4686;190;246
CATALUNYA;GLOBAL;2022-01-18;2022-01-24;Si;;;8436.9765;4290.3681;3253;61323.3800;32932;13564;11.3516;209;6;60;1869;1384;1955;1249;20040;8185;45;115
CATALUNYA;GLOBAL;2022-01-17;2022-01-23;--;;;0.0000;0.0000;3710;0.0000;10340;5977;17.9585;106;20;1;1574;2136;1575;1006;9512;4860;195;246
CATALUNYA;GLOBAL;2022-01-17;2022-01-23;Si;;;8014.9299;4240.2500;3215;60243.2043;32388;13289;11.2895;212;5;60;1782;1433;1882;1262;19750;8099;48;122
CATALUNYA;GLOBAL;2022-01-17;2022-01-23;No;6919.63;1.14807;6027.1791;3228.7587;251255;9842.8856;165688;600264;22.1074;2183;260;239;18301;232954;19679;87607;117816;367479;26782;51478
CATALUNYA;GLOBAL;2022-01-16;2022-01-22;No;6992.06;1.16444;6004.6778;3245.3616;252547;9897.7959;165652;604573;22.1919;2178;265;226;18400;234147;19727;88924;117888;371710;28067;53945
CATALUNYA;GLOBAL;2022-01-16;2022-01-22;--;;;0.0000;0.0000;3724;0.0000;10294;6032;17.9394;105;18;1;1577;2147;1577;1000;9466;4899;194;263
CATALUNYA;GLOBAL;2022-01-16;2022-01-22;Si;;;7948.9851;4203.3209;3187;59676.0791;32173;13074;11.2504;216;4;54;1771;1416;1870;1236;19626;7982;48;121
CATALUNYA;GLOBAL;2022-01-15;2022-01-21;No;6964.09;1.17379;5932.9976;3256.8628;253442;10037.5325;166297;614802;21.9655;2188;270;234;18455;234987;19726;89982;118543;380913;31462;56253
CATALUNYA;GLOBAL;2022-01-15;2022-01-21;--;;;0.0000;0.0000;3801;0.0000;10537;6122;17.9367;107;17;1;1611;2190;1611;1023;9714;4971;196;267
CATALUNYA;GLOBAL;2022-01-15;2022-01-21;Si;;;7868.5324;4140.0139;3139;58966.5132;31702;13007;11.1221;217;4;52;1744;1395;1824;1211;19397;7891;51;123
CATALUNYA;GLOBAL;2022-01-14;2022-01-20;--;;;0.0000;0.0000;3964;0.0000;10866;6236;18.3659;108;14;1;1737;2227;1734;1042;10031;5084;192;278
CATALUNYA;GLOBAL;2022-01-14;2022-01-20;Si;;;7628.4934;4194.0887;3180;60298.5980;32714;13005;10.9339;223;3;48;1845;1335;1932;1132;20213;7810;59;122
CATALUNYA;GLOBAL;2022-01-14;2022-01-20;No;6819.09;1.16781;5839.2144;3197.0565;248788;10067.0373;167445;615950;21.6167;2140;254;240;18765;230023;20024;89745;119677;388120;35149;58201
CATALUNYA;GLOBAL;2022-01-13;2022-01-19;No;6625.34;1.19309;5553.0718;3110.3026;242037;10026.5453;170397;609847;21.4408;2139;252;234;19316;222721;20639;89177;122434;389749;37764;60025
CATALUNYA;GLOBAL;2022-01-13;2022-01-19;--;;;0.0000;0.0000;4003;0.0000;11022;6405;18.4672;97;11;0;1787;2216;1786;1079;10224;5290;189;289
CATALUNYA;GLOBAL;2022-01-13;2022-01-19;Si;;;7004.6557;4095.1715;3105;58851.7692;32352;12270;11.0080;233;3;45;1855;1250;1928;1060;19851;7293;54;130
CATALUNYA;GLOBAL;2022-01-12;2022-01-18;--;;;0.0000;0.0000;4083;0.0000;11176;6533;18.8107;105;13;0;1870;2213;1868;1096;10351;5406;182;303
CATALUNYA;GLOBAL;2022-01-12;2022-01-18;Si;;;6692.0773;4184.8564;3173;60431.8064;34268;11552;10.8544;233;2;45;1944;1229;2023;1036;21187;6995;61;132
CATALUNYA;GLOBAL;2022-01-12;2022-01-18;No;6508.74;1.20991;5379.4997;3001.3687;233560;9717.9271;173604;582624;21.6662;2129;264;236;19929;213631;21389;86747;125439;373662;39663;60036
CATALUNYA;GLOBAL;2022-01-11;2022-01-17;No;6413.3;1.2285;5220.4231;2883.7607;224408;9159.8030;176556;536240;22.7003;2069;268;216;20422;203986;21894;84638;128375;340923;41947;59305
CATALUNYA;GLOBAL;2022-01-11;2022-01-17;--;;;0.0000;0.0000;4153;0.0000;11638;6541;18.9028;107;16;0;1989;2164;1985;1092;10842;5436;153;315
CATALUNYA;GLOBAL;2022-01-11;2022-01-17;Si;;;6408.5147;4146.6084;3144;59774.9963;34521;10801;10.7362;215;3;44;1971;1173;2022;972;21355;6532;60;126
CATALUNYA;GLOBAL;2022-01-10;2022-01-16;No;6168.8;1.22713;5026.9970;2798.4203;217767;8566.2501;179621;486986;23.9461;2030;271;212;21280;196487;22623;81952;131071;305639;43885;59262
CATALUNYA;GLOBAL;2022-01-10;2022-01-16;--;;;0.0000;0.0000;4289;0.0000;11800;6690;19.5192;101;15;1;2091;2198;2084;1164;11022;5618;164;334
CATALUNYA;GLOBAL;2022-01-10;2022-01-16;Si;;;5745.1101;3774.6798;2862;58250.3528;34256;9910;9.8005;197;6;44;1800;1062;1821;851;21271;5993;58;126
CATALUNYA;GLOBAL;2022-01-09;2022-01-15;--;;;0.0000;0.0000;4399;0.0000;12213;6931;19.4575;100;17;2;2171;2228;2164;1200;11432;5857;162;337
CATALUNYA;GLOBAL;2022-01-09;2022-01-15;Si;;;5656.7441;3745.6641;2840;58241.1205;34454;9705;9.7613;186;6;44;1817;1023;1837;825;21405;5866;58;126
CATALUNYA;GLOBAL;2022-01-09;2022-01-15;No;6018.25;1.23818;4860.5698;2759.3162;214724;8465.3478;181051;477704;24.2357;2033;270;216;21556;193168;22913;82287;132251;301819;45291;59537
CATALUNYA;GLOBAL;2022-01-08;2022-01-14;No;5822.83;1.2459;4673.5947;2676.1347;208251;8138.1349;182792;450500;24.9249;2026;268;209;21856;186395;23238;80914;133804;284060;44440;58203
CATALUNYA;GLOBAL;2022-01-08;2022-01-14;--;;;0.0000;0.0000;4498;0.0000;12439;7553;19.1671;107;17;2;2238;2260;2231;1253;11682;6495;166;342
CATALUNYA;GLOBAL;2022-01-08;2022-01-14;Si;;;5506.3900;3728.5184;2827;60021.6298;35877;9632;9.5148;178;5;39;1818;1009;1857;818;22253;5861;57;129
CATALUNYA;GLOBAL;2022-01-07;2022-01-13;--;;;0.0000;0.0000;4584;0.0000;12754;8188;18.7376;103;18;2;2257;2327;2250;1339;12026;7128;157;339
CATALUNYA;GLOBAL;2022-01-07;2022-01-13;Si;;;4940.5837;3434.4047;2604;58516.7697;35158;9210;8.7698;152;6;36;1642;962;1645;781;21910;5753;51;112
CATALUNYA;GLOBAL;2022-01-07;2022-01-13;No;5820.51;1.27549;4563.3372;2642.1579;205607;7562.2514;182099;406379;26.9328;1996;260;199;21920;183687;23124;79446;133359;247478;46787;55507
CATALUNYA;GLOBAL;2022-01-06;2022-01-12;No;5531.8;1.23898;4464.8122;2442.7692;190091;6397.6983;161964;335891;29.1840;1892;266;189;19650;170441;20583;70398;119054;192696;40558;44959
CATALUNYA;GLOBAL;2022-01-06;2022-01-12;--;;;0.0000;0.0000;4348;0.0000;12052;7822;18.5891;105;19;2;2140;2208;2130;1256;11394;6821;128;278
CATALUNYA;GLOBAL;2022-01-06;2022-01-12;Si;;;4457.8678;2909.4841;2206;52732.0926;31729;8253;8.3059;139;5;34;1376;830;1397;675;19788;5158;43;88
CATALUNYA;GLOBAL;2022-01-05;2022-01-11;No;5268.77;1.20738;4363.8071;2378.1310;185061;6035.4034;162585;307077;30.7043;1840;254;171;19319;165742;20412;68898;119845;171026;38058;41396
CATALUNYA;GLOBAL;2022-01-05;2022-01-11;--;;;0.0000;0.0000;4298;0.0000;12073;8516;17.6947;104;18;3;2077;2221;2068;1297;11471;7546;120;247
CATALUNYA;GLOBAL;2022-01-05;2022-01-11;Si;;;3996.2543;2507.2209;1901;50346.2101;30603;7570;7.3978;125;5;29;1185;716;1194;570;19112;4733;38;75
CATALUNYA;GLOBAL;2022-01-04;2022-01-10;--;;;0.0000;0.0000;4424;0.0000;12276;9215;17.5433;110;15;3;2094;2330;2090;1412;11687;8275;128;223
CATALUNYA;GLOBAL;2022-01-04;2022-01-10;Si;;;3576.8454;2261.9063;1715;49676.2110;30413;7252;6.6577;118;4;25;1044;671;1046;535;19154;4593;40;79
CATALUNYA;GLOBAL;2022-01-04;2022-01-10;No;4963.85;1.16469;4261.9666;2336.6624;181834;5915.5851;162222;298116;30.8968;1848;256;180;19185;162649;20311;68244;119849;166766;42608;40564
CATALUNYA;GLOBAL;2022-01-03;2022-01-09;No;4654.4;1.13616;4096.6061;2228.5766;173423;5749.8262;158842;288597;30.4653;1876;250;175;18684;154739;19696;66782;117993;165864;49079;39206
CATALUNYA;GLOBAL;2022-01-03;2022-01-09;--;;;0.0000;0.0000;4429;0.0000;12511;10106;16.7894;118;16;2;2120;2309;2119;1439;11972;9220;114;190
CATALUNYA;GLOBAL;2022-01-03;2022-01-09;Si;;;3200.9601;1970.4303;1494;49271.3100;30208;7150;5.9001;121;1;27;910;584;925;481;19150;4680;49;79
CATALUNYA;GLOBAL;2022-01-02;2022-01-08;--;;;0.0000;0.0000;4418;0.0000;12589;10712;16.4319;117;13;1;2102;2316;2104;1500;12046;9887;116;173
CATALUNYA;GLOBAL;2022-01-02;2022-01-08;Si;;;3096.7673;1911.0800;1449;48862.4523;30133;6915;5.7378;116;1;26;892;557;905;452;19130;4520;49;77
CATALUNYA;GLOBAL;2022-01-02;2022-01-08;No;4348.45;1.1078;3925.3214;2101.2536;163515;5612.5954;158615;278145;30.2117;1851;261;167;18626;144889;19678;65970;117982;165511;53188;38225
CATALUNYA;GLOBAL;2022-01-01;2022-01-07;No;4261.48;1.12126;3800.6199;1997.4599;155438;5388.8421;152745;266603;30.2938;1775;250;167;17944;137494;18907;64544;113833;161639;46871;33433
CATALUNYA;GLOBAL;2022-01-01;2022-01-07;--;;;0.0000;0.0000;4129;0.0000;11454;10330;16.4281;105;17;1;1881;2248;1886;1488;10956;9582;105;161
CATALUNYA;GLOBAL;2022-01-01;2022-01-07;Si;;;2960.9211;1777.8715;1348;46229.9362;28597;6455;5.5772;113;1;23;850;498;851;395;18124;4217;47;70
CATALUNYA;GLOBAL;2021-12-31;2022-01-06;No;4296.58;1.16447;3689.7199;1921.1792;149502;5359.4272;154763;262296;29.7392;1715;250;170;17839;131663;19096;63944;116323;162904;39007;28723
CATALUNYA;GLOBAL;2021-12-31;2022-01-06;--;;;0.0000;0.0000;4004;0.0000;11832;10029;15.9742;104;17;1;1897;2107;1904;1410;11380;9366;85;115
CATALUNYA;GLOBAL;2021-12-31;2022-01-06;Si;;;2619.3270;1506.1790;1142;43534.1132;27078;5930;4.9931;108;0;26;699;443;699;357;17251;3898;46;63
CATALUNYA;GLOBAL;2021-12-30;2022-01-05;--;;;0.0000;0.0000;4306;0.0000;13034;10603;16.1151;104;19;1;2084;2222;2086;1537;12527;9955;123;181
CATALUNYA;GLOBAL;2021-12-30;2022-01-05;Si;;;2606.1381;1548.3836;1174;48326.9806;30418;6224;4.6310;107;1;27;743;431;744;343;19413;4059;57;92
CATALUNYA;GLOBAL;2021-12-30;2022-01-05;No;4500.08;1.21582;3701.2597;2022.0430;157351;6050.7726;181856;289002;28.8317;1745;249;173;20437;136914;21971;71839;137232;188139;51335;38794
CATALUNYA;GLOBAL;2021-12-29;2022-01-04;No;4437.89;1.25432;3538.0966;1985.6760;154521;6166.6972;189386;290493;28.2854;1688;257;175;21479;133042;22908;73380;144299;196117;62213;42659
CATALUNYA;GLOBAL;2021-12-29;2022-01-04;--;;;0.0000;0.0000;4325;0.0000;13365;10319;16.3665;106;18;0;2172;2153;2175;1524;12848;9753;128;210
CATALUNYA;GLOBAL;2021-12-29;2022-01-04;Si;;;2443.9139;1489.0333;1129;47390.5646;29425;6507;4.5319;107;1;30;728;401;723;322;18789;4270;54;89
CATALUNYA;GLOBAL;2021-12-28;2022-01-03;--;;;0.0000;0.0000;4196;0.0000;13170;10041;16.2524;104;21;0;2121;2075;2122;1494;12697;9552;131;231
CATALUNYA;GLOBAL;2021-12-28;2022-01-03;Si;;;2137.9301;1314.9391;997;45075.9024;27142;7035;4.1680;104;1;27;642;355;641;282;17519;4626;52;93
CATALUNYA;GLOBAL;2021-12-28;2022-01-03;No;4347.86;1.31051;3317.6843;1925.3042;149823;6231.4125;194187;290728;27.8224;1645;247;161;22444;127379;23992;74440;149622;204165;64078;43383
CATALUNYA;GLOBAL;2021-12-27;2022-01-02;No;4205.78;1.36925;3071.5839;1868.0294;145366;6317.7294;201655;289977;27.3715;1543;243;154;23873;121493;25399;75579;157290;211626;65330;43976
CATALUNYA;GLOBAL;2021-12-27;2022-01-02;--;;;0.0000;0.0000;3961;0.0000;13199;9489;15.8295;96;21;0;2041;1920;2039;1415;12739;9081;137;264
CATALUNYA;GLOBAL;2021-12-27;2022-01-02;Si;;;1950.6469;1230.5298;933;41782.6195;24337;7343;4.2593;88;3;22;613;320;620;259;15834;4803;48;89
CATALUNYA;GLOBAL;2021-12-26;2022-01-01;Si;;;1863.5997;1185.6873;899;42112.3435;24616;7314;4.1187;90;3;19;605;294;614;241;15954;4805;47;88
CATALUNYA;GLOBAL;2021-12-26;2022-01-01;No;4266.58;1.44664;2949.2983;1824.0678;141945;6350.1770;205635;288522;27.4227;1493;220;153;24252;117693;25828;77577;160931;216147;57610;40160
CATALUNYA;GLOBAL;2021-12-26;2022-01-01;--;;;0.0000;0.0000;3877;0.0000;13358;9009;15.8515;97;22;0;2021;1856;2017;1399;12902;8648;128;249
CATALUNYA;GLOBAL;2021-12-25;2021-12-31;--;;;0.0000;0.0000;3819;0.0000;13364;8551;16.0547;94;16;0;2040;1779;2035;1358;12910;8224;128;249
CATALUNYA;GLOBAL;2021-12-25;2021-12-31;Si;;;1851.7297;1183.0495;897;42221.8118;24811;7202;4.1325;88;3;23;605;292;614;249;16135;4748;48;88
CATALUNYA;GLOBAL;2021-12-25;2021-12-31;No;4533.14;1.57826;2872.2466;1803.1600;140318;6446.6331;212454;289209;27.4398;1442;223;144;24796;115522;26455;80039;166903;221198;57593;40109
CATALUNYA;GLOBAL;2021-12-24;2021-12-30;No;4779.08;1.77454;2693.1360;1768.5407;137624;6766.6369;228279;298286;26.3918;1409;225;144;26240;111384;27818;82705;181434;237344;58473;40203
CATALUNYA;GLOBAL;2021-12-24;2021-12-30;--;;;0.0000;0.0000;3756;0.0000;13682;8183;16.0539;92;16;0;2033;1723;2029;1364;13228;7907;140;276
